participant,annee_naissance,genre,traitement,periode,revenu,declaration,declaration_pourcentage,taxe,fraude,audit_tirage,audit,penalite,gain
f5cxvozb,1996.0,Homme,Detection,14,36,36.0,100.0,14.4,0.0,29.0,0.0,0.0,21.6
f5cxvozb,1996.0,Homme,Detection,15,69,69.0,100.0,27.6,0.0,94.0,0.0,0.0,41.4
c8v6xmer,1994.0,Homme,Detection,1,74,0.0,0.0,0.0,74.0,58.0,0.0,0.0,74.0
c8v6xmer,1994.0,Homme,Detection,2,20,20.0,100.0,8.0,0.0,53.0,0.0,0.0,12.0
c8v6xmer,1994.0,Homme,Detection,3,73,73.0,100.0,29.2,0.0,26.0,0.0,0.0,43.8
c8v6xmer,1994.0,Homme,Detection,4,89,0.0,0.0,0.0,89.0,85.0,0.0,0.0,89.0
c8v6xmer,1994.0,Homme,Detection,5,49,49.0,100.0,19.6,0.0,35.0,0.0,0.0,29.4
c8v6xmer,1994.0,Homme,Detection,6,53,53.0,100.0,21.2,0.0,93.0,0.0,0.0,31.8
c8v6xmer,1994.0,Homme,Detection,7,71,0.0,0.0,0.0,71.0,98.0,0.0,0.0,71.0
c8v6xmer,1994.0,Homme,Detection,8,91,0.0,0.0,0.0,91.0,33.0,0.0,0.0,91.0
c8v6xmer,1994.0,Homme,Detection,9,75,0.0,0.0,0.0,75.0,8.0,1.0,60.0,15.0
c8v6xmer,1994.0,Homme,Detection,10,85,0.0,0.0,0.0,85.0,73.0,0.0,0.0,85.0
c8v6xmer,1994.0,Homme,Detection,11,95,0.0,0.0,0.0,95.0,54.0,0.0,0.0,95.0
c8v6xmer,1994.0,Homme,Detection,12,24,0.0,0.0,0.0,24.0,92.0,0.0,0.0,24.0
c8v6xmer,1994.0,Homme,Detection,13,69,0.0,0.0,0.0,69.0,14.0,0.0,0.0,69.0
c8v6xmer,1994.0,Homme,Detection,14,75,0.0,0.0,0.0,75.0,60.0,0.0,0.0,75.0
c8v6xmer,1994.0,Homme,Detection,15,62,0.0,0.0,0.0,62.0,16.0,0.0,0.0,62.0
uwb4hve6,1995.0,Femme,Detection,1,32,32.0,100.0,12.8,0.0,42.0,0.0,0.0,19.2
uwb4hve6,1995.0,Femme,Detection,2,40,20.0,50.0,8.0,20.0,34.0,0.0,0.0,32.0
uwb4hve6,1995.0,Femme,Detection,3,50,50.0,100.0,20.0,0.0,25.0,0.0,0.0,30.0
uwb4hve6,1995.0,Femme,Detection,4,94,20.0,21.28,8.0,74.0,54.0,0.0,0.0,86.0
uwb4hve6,1995.0,Femme,Detection,5,31,31.0,100.0,12.4,0.0,51.0,0.0,0.0,18.6
uwb4hve6,1995.0,Femme,Detection,6,81,20.0,24.69,8.0,61.0,58.0,0.0,0.0,73.0
uwb4hve6,1995.0,Femme,Detection,7,47,47.0,100.0,18.8,0.0,35.0,0.0,0.0,28.2
uwb4hve6,1995.0,Femme,Detection,8,99,20.0,20.2,8.0,79.0,27.0,0.0,0.0,91.0
uwb4hve6,1995.0,Femme,Detection,9,25,25.0,100.0,10.0,0.0,46.0,0.0,0.0,15.0
uwb4hve6,1995.0,Femme,Detection,10,89,20.0,22.47,8.0,69.0,40.0,0.0,0.0,81.0
uwb4hve6,1995.0,Femme,Detection,11,52,52.0,100.0,20.8,0.0,26.0,0.0,0.0,31.2
uwb4hve6,1995.0,Femme,Detection,12,38,20.0,52.63,8.0,18.0,87.0,0.0,0.0,30.0
uwb4hve6,1995.0,Femme,Detection,13,29,29.0,100.0,11.6,0.0,32.0,0.0,0.0,17.4
uwb4hve6,1995.0,Femme,Detection,14,68,20.0,29.41,8.0,48.0,54.0,0.0,0.0,60.0
uwb4hve6,1995.0,Femme,Detection,15,46,20.0,43.48,8.0,26.0,42.0,0.0,0.0,38.0
i6zndfkn,1997.0,Homme,Detection,1,68,60.0,88.24,24.0,8.0,83.0,0.0,0.0,44.0
i6zndfkn,1997.0,Homme,Detection,2,37,10.0,27.03,4.0,27.0,30.0,0.0,0.0,33.0
i6zndfkn,1997.0,Homme,Detection,3,66,1.0,1.52,0.4,65.0,89.0,0.0,0.0,65.6
i6zndfkn,1997.0,Homme,Detection,4,100,1.0,1.0,0.4,99.0,49.0,0.0,0.0,99.6
i6zndfkn,1997.0,Homme,Detection,5,60,35.0,58.33,14.0,25.0,4.0,1.0,20.0,26.0
i6zndfkn,1997.0,Homme,Detection,6,63,1.0,1.59,0.4,62.0,89.0,0.0,0.0,62.6
i6zndfkn,1997.0,Homme,Detection,7,45,40.0,88.89,16.0,5.0,48.0,0.0,0.0,29.0
i6zndfkn,1997.0,Homme,Detection,8,59,1.0,1.69,0.4,58.0,79.0,0.0,0.0,58.6
i6zndfkn,1997.0,Homme,Detection,9,42,40.0,95.24,16.0,2.0,30.0,0.0,0.0,26.0
i6zndfkn,1997.0,Homme,Detection,10,53,1.0,1.89,0.4,52.0,52.0,0.0,0.0,52.6
i6zndfkn,1997.0,Homme,Detection,11,45,25.0,55.56,10.0,20.0,63.0,0.0,0.0,35.0
i6zndfkn,1997.0,Homme,Detection,12,39,30.0,76.92,12.0,9.0,39.0,0.0,0.0,27.0
i6zndfkn,1997.0,Homme,Detection,13,94,1.0,1.06,0.4,93.0,66.0,0.0,0.0,93.6
i6zndfkn,1997.0,Homme,Detection,14,29,10.0,34.48,4.0,19.0,55.0,0.0,0.0,25.0
i6zndfkn,1997.0,Homme,Detection,15,95,1.0,1.05,0.4,94.0,33.0,0.0,0.0,94.6
0ibfos4p,1996.0,Homme,Detection,1,31,0.0,0.0,0.0,31.0,85.0,0.0,0.0,31.0
0ibfos4p,1996.0,Homme,Detection,2,20,20.0,100.0,8.0,0.0,19.0,0.0,0.0,12.0
0ibfos4p,1996.0,Homme,Detection,3,52,0.0,0.0,0.0,52.0,78.0,0.0,0.0,52.0
0ibfos4p,1996.0,Homme,Detection,4,81,0.0,0.0,0.0,81.0,70.0,0.0,0.0,81.0
0ibfos4p,1996.0,Homme,Detection,5,25,0.0,0.0,0.0,25.0,31.0,0.0,0.0,25.0
0ibfos4p,1996.0,Homme,Detection,6,94,0.0,0.0,0.0,94.0,61.0,0.0,0.0,94.0
0ibfos4p,1996.0,Homme,Detection,7,85,0.0,0.0,0.0,85.0,16.0,0.0,0.0,85.0
0ibfos4p,1996.0,Homme,Detection,8,39,0.0,0.0,0.0,39.0,13.0,0.0,0.0,39.0
0ibfos4p,1996.0,Homme,Detection,9,74,0.0,0.0,0.0,74.0,47.0,0.0,0.0,74.0
0ibfos4p,1996.0,Homme,Detection,10,55,0.0,0.0,0.0,55.0,10.0,1.0,44.0,11.0
0ibfos4p,1996.0,Homme,Detection,11,29,0.0,0.0,0.0,29.0,42.0,0.0,0.0,29.0
0ibfos4p,1996.0,Homme,Detection,12,58,0.0,0.0,0.0,58.0,51.0,0.0,0.0,58.0
0ibfos4p,1996.0,Homme,Detection,13,88,0.0,0.0,0.0,88.0,97.0,0.0,0.0,88.0
0ibfos4p,1996.0,Homme,Detection,14,67,0.0,0.0,0.0,67.0,33.0,0.0,0.0,67.0
0ibfos4p,1996.0,Homme,Detection,15,28,0.0,0.0,0.0,28.0,12.0,0.0,0.0,28.0
pwm5v2c0,1999.0,Homme,Baseline,1,74,35.0,47.3,14.0,39.0,82.0,0.0,0.0,60.0
pwm5v2c0,1999.0,Homme,Baseline,2,20,20.0,100.0,8.0,0.0,15.0,1.0,0.0,12.0
pwm5v2c0,1999.0,Homme,Baseline,3,23,0.0,0.0,0.0,23.0,91.0,0.0,0.0,23.0
pwm5v2c0,1999.0,Homme,Baseline,4,70,35.0,50.0,14.0,35.0,20.0,1.0,21.0,35.0
pwm5v2c0,1999.0,Homme,Baseline,5,46,0.0,0.0,0.0,46.0,8.0,1.0,27.6,18.4
pwm5v2c0,1999.0,Homme,Baseline,6,93,0.0,0.0,0.0,93.0,80.0,0.0,0.0,93.0
pwm5v2c0,1999.0,Homme,Baseline,7,54,40.0,74.07,16.0,14.0,32.0,0.0,0.0,38.0
pwm5v2c0,1999.0,Homme,Baseline,8,31,0.0,0.0,0.0,31.0,11.0,1.0,18.6,12.4
pwm5v2c0,1999.0,Homme,Baseline,9,29,0.0,0.0,0.0,29.0,99.0,0.0,0.0,29.0
pwm5v2c0,1999.0,Homme,Baseline,10,55,0.0,0.0,0.0,55.0,2.0,1.0,33.0,22.0
pwm5v2c0,1999.0,Homme,Baseline,11,44,0.0,0.0,0.0,44.0,46.0,0.0,0.0,44.0
pwm5v2c0,1999.0,Homme,Baseline,12,72,0.0,0.0,0.0,72.0,51.0,0.0,0.0,72.0
pwm5v2c0,1999.0,Homme,Baseline,13,27,0.0,0.0,0.0,27.0,75.0,0.0,0.0,27.0
pwm5v2c0,1999.0,Homme,Baseline,14,28,0.0,0.0,0.0,28.0,18.0,1.0,16.8,11.2
pwm5v2c0,1999.0,Homme,Baseline,15,72,0.0,0.0,0.0,72.0,100.0,0.0,0.0,72.0
90td43vi,1998.0,Homme,Baseline,1,66,66.0,100.0,26.4,0.0,32.0,0.0,0.0,39.6
90td43vi,1998.0,Homme,Baseline,2,76,50.0,65.79,20.0,26.0,82.0,0.0,0.0,56.0
90td43vi,1998.0,Homme,Baseline,3,35,35.0,100.0,14.0,0.0,14.0,1.0,0.0,21.0
90td43vi,1998.0,Homme,Baseline,4,41,30.0,73.17,12.0,11.0,57.0,0.0,0.0,29.0
90td43vi,1998.0,Homme,Baseline,5,89,9.0,10.11,3.6,80.0,100.0,0.0,0.0,85.4
90td43vi,1998.0,Homme,Baseline,6,20,0.0,0.0,0.0,20.0,78.0,0.0,0.0,20.0
90td43vi,1998.0,Homme,Baseline,7,40,30.0,75.0,12.0,10.0,39.0,0.0,0.0,28.0
90td43vi,1998.0,Homme,Baseline,8,21,21.0,100.0,8.4,0.0,92.0,0.0,0.0,12.6
90td43vi,1998.0,Homme,Baseline,9,68,38.0,55.88,15.2,30.0,56.0,0.0,0.0,52.8
90td43vi,1998.0,Homme,Baseline,10,53,40.0,75.47,16.0,13.0,62.0,0.0,0.0,37.0
90td43vi,1998.0,Homme,Baseline,11,52,0.0,0.0,0.0,52.0,14.0,1.0,31.2,20.8
90td43vi,1998.0,Homme,Baseline,12,97,17.0,17.53,6.8,80.0,65.0,0.0,0.0,90.2
90td43vi,1998.0,Homme,Baseline,13,29,9.0,31.03,3.6,20.0,13.0,1.0,12.0,13.4
90td43vi,1998.0,Homme,Baseline,14,34,0.0,0.0,0.0,34.0,10.0,1.0,20.4,13.6
90td43vi,1998.0,Homme,Baseline,15,84,4.0,4.76,1.6,80.0,10.0,1.0,48.0,34.4
x3k4welv,1997.0,Homme,Baseline,1,65,50.0,76.92,20.0,15.0,94.0,0.0,0.0,45.0
x3k4welv,1997.0,Homme,Baseline,2,39,10.0,25.64,4.0,29.0,82.0,0.0,0.0,35.0
x3k4welv,1997.0,Homme,Baseline,3,46,46.0,100.0,18.4,0.0,76.0,0.0,0.0,27.6
x3k4welv,1997.0,Homme,Baseline,4,84,10.0,11.9,4.0,74.0,32.0,0.0,0.0,80.0
x3k4welv,1997.0,Homme,Baseline,5,95,10.0,10.53,4.0,85.0,39.0,0.0,0.0,91.0
x3k4welv,1997.0,Homme,Baseline,6,82,82.0,100.0,32.8,0.0,57.0,0.0,0.0,49.2
x3k4welv,1997.0,Homme,Baseline,7,77,57.0,74.03,22.8,20.0,46.0,0.0,0.0,54.2
x3k4welv,1997.0,Homme,Baseline,8,86,10.0,11.63,4.0,76.0,74.0,0.0,0.0,82.0
x3k4welv,1997.0,Homme,Baseline,9,86,10.0,11.63,4.0,76.0,26.0,0.0,0.0,82.0
x3k4welv,1997.0,Homme,Baseline,10,94,20.0,21.28,8.0,74.0,32.0,0.0,0.0,86.0
x3k4welv,1997.0,Homme,Baseline,11,59,10.0,16.95,4.0,49.0,64.0,0.0,0.0,55.0
x3k4welv,1997.0,Homme,Baseline,12,53,10.0,18.87,4.0,43.0,89.0,0.0,0.0,49.0
x3k4welv,1997.0,Homme,Baseline,13,87,10.0,11.49,4.0,77.0,39.0,0.0,0.0,83.0
x3k4welv,1997.0,Homme,Baseline,14,27,27.0,100.0,10.8,0.0,62.0,0.0,0.0,16.2
x3k4welv,1997.0,Homme,Baseline,15,62,10.0,16.13,4.0,52.0,95.0,0.0,0.0,58.0
neblfhpm,1986.0,Femme,Baseline,1,53,35.0,66.04,14.0,18.0,20.0,1.0,10.8,28.2
neblfhpm,1986.0,Femme,Baseline,2,38,10.0,26.32,4.0,28.0,18.0,1.0,16.8,17.2
neblfhpm,1986.0,Femme,Baseline,3,43,0.0,0.0,0.0,43.0,49.0,0.0,0.0,43.0
neblfhpm,1986.0,Femme,Baseline,4,84,0.0,0.0,0.0,84.0,53.0,0.0,0.0,84.0
neblfhpm,1986.0,Femme,Baseline,5,36,30.0,83.33,12.0,6.0,71.0,0.0,0.0,24.0
neblfhpm,1986.0,Femme,Baseline,6,50,0.0,0.0,0.0,50.0,96.0,0.0,0.0,50.0
neblfhpm,1986.0,Femme,Baseline,7,65,0.0,0.0,0.0,65.0,24.0,0.0,0.0,65.0
neblfhpm,1986.0,Femme,Baseline,8,71,0.0,0.0,0.0,71.0,93.0,0.0,0.0,71.0
neblfhpm,1986.0,Femme,Baseline,9,92,0.0,0.0,0.0,92.0,44.0,0.0,0.0,92.0
neblfhpm,1986.0,Femme,Baseline,10,56,0.0,0.0,0.0,56.0,35.0,0.0,0.0,56.0
neblfhpm,1986.0,Femme,Baseline,11,26,26.0,100.0,10.4,0.0,14.0,1.0,0.0,15.6
neblfhpm,1986.0,Femme,Baseline,12,94,0.0,0.0,0.0,94.0,96.0,0.0,0.0,94.0
neblfhpm,1986.0,Femme,Baseline,13,81,0.0,0.0,0.0,81.0,17.0,1.0,48.6,32.4
neblfhpm,1986.0,Femme,Baseline,14,56,0.0,0.0,0.0,56.0,69.0,0.0,0.0,56.0
neblfhpm,1986.0,Femme,Baseline,15,23,0.0,0.0,0.0,23.0,76.0,0.0,0.0,23.0
ye8wxh03,1960.0,Femme,Baseline,1,74,74.0,100.0,29.6,0.0,100.0,0.0,0.0,44.4
ye8wxh03,1960.0,Femme,Baseline,2,85,85.0,100.0,34.0,0.0,72.0,0.0,0.0,51.0
ye8wxh03,1960.0,Femme,Baseline,3,67,67.0,100.0,26.8,0.0,79.0,0.0,0.0,40.2
ye8wxh03,1960.0,Femme,Baseline,4,86,86.0,100.0,34.4,0.0,93.0,0.0,0.0,51.6
ye8wxh03,1960.0,Femme,Baseline,5,49,49.0,100.0,19.6,0.0,55.0,0.0,0.0,29.4
ye8wxh03,1960.0,Femme,Baseline,6,60,60.0,100.0,24.0,0.0,13.0,1.0,0.0,36.0
ye8wxh03,1960.0,Femme,Baseline,7,94,94.0,100.0,37.6,0.0,99.0,0.0,0.0,56.4
ye8wxh03,1960.0,Femme,Baseline,8,42,42.0,100.0,16.8,0.0,96.0,0.0,0.0,25.2
ye8wxh03,1960.0,Femme,Baseline,9,79,79.0,100.0,31.6,0.0,71.0,0.0,0.0,47.4
ye8wxh03,1960.0,Femme,Baseline,10,80,80.0,100.0,32.0,0.0,31.0,0.0,0.0,48.0
ye8wxh03,1960.0,Femme,Baseline,11,75,75.0,100.0,30.0,0.0,98.0,0.0,0.0,45.0
ye8wxh03,1960.0,Femme,Baseline,12,52,52.0,100.0,20.8,0.0,46.0,0.0,0.0,31.2
ye8wxh03,1960.0,Femme,Baseline,13,99,99.0,100.0,39.6,0.0,50.0,0.0,0.0,59.4
ye8wxh03,1960.0,Femme,Baseline,14,100,100.0,100.0,40.0,0.0,13.0,1.0,0.0,60.0
ye8wxh03,1960.0,Femme,Baseline,15,100,100.0,100.0,40.0,0.0,24.0,0.0,0.0,60.0
zfwwmgl5,1954.0,Femme,Baseline,1,59,59.0,100.0,23.6,0.0,84.0,0.0,0.0,35.4
zfwwmgl5,1954.0,Femme,Baseline,2,90,90.0,100.0,36.0,0.0,86.0,0.0,0.0,54.0
zfwwmgl5,1954.0,Femme,Baseline,3,21,21.0,100.0,8.4,0.0,58.0,0.0,0.0,12.6
zfwwmgl5,1954.0,Femme,Baseline,4,43,43.0,100.0,17.2,0.0,59.0,0.0,0.0,25.8
zfwwmgl5,1954.0,Femme,Baseline,5,21,21.0,100.0,8.4,0.0,31.0,0.0,0.0,12.6
zfwwmgl5,1954.0,Femme,Baseline,6,46,46.0,100.0,18.4,0.0,10.0,1.0,0.0,27.6
zfwwmgl5,1954.0,Femme,Baseline,7,55,55.0,100.0,22.0,0.0,95.0,0.0,0.0,33.0
zfwwmgl5,1954.0,Femme,Baseline,8,35,35.0,100.0,14.0,0.0,89.0,0.0,0.0,21.0
zfwwmgl5,1954.0,Femme,Baseline,9,70,70.0,100.0,28.0,0.0,18.0,1.0,0.0,42.0
zfwwmgl5,1954.0,Femme,Baseline,10,57,57.0,100.0,22.8,0.0,6.0,1.0,0.0,34.2
zfwwmgl5,1954.0,Femme,Baseline,11,97,97.0,100.0,38.8,0.0,46.0,0.0,0.0,58.2
zfwwmgl5,1954.0,Femme,Baseline,12,38,38.0,100.0,15.2,0.0,24.0,0.0,0.0,22.8
zfwwmgl5,1954.0,Femme,Baseline,13,39,39.0,100.0,15.6,0.0,76.0,0.0,0.0,23.4
zfwwmgl5,1954.0,Femme,Baseline,14,97,97.0,100.0,38.8,0.0,95.0,0.0,0.0,58.2
zfwwmgl5,1954.0,Femme,Baseline,15,39,39.0,100.0,15.6,0.0,30.0,0.0,0.0,23.4
j9igdfzh,1996.0,Femme,Baseline,1,80,40.0,50.0,16.0,40.0,86.0,0.0,0.0,64.0
j9igdfzh,1996.0,Femme,Baseline,2,44,5.0,11.36,2.0,39.0,11.0,1.0,23.4,18.6
j9igdfzh,1996.0,Femme,Baseline,3,64,1.0,1.56,0.4,63.0,23.0,0.0,0.0,63.6
j9igdfzh,1996.0,Femme,Baseline,4,81,8.0,9.88,3.2,73.0,60.0,0.0,0.0,77.8
j9igdfzh,1996.0,Femme,Baseline,5,76,40.0,52.63,16.0,36.0,23.0,0.0,0.0,60.0
j9igdfzh,1996.0,Femme,Baseline,6,48,2.0,4.17,0.8,46.0,84.0,0.0,0.0,47.2
j9igdfzh,1996.0,Femme,Baseline,7,94,5.0,5.32,2.0,89.0,91.0,0.0,0.0,92.0
j9igdfzh,1996.0,Femme,Baseline,8,85,70.0,82.35,28.0,15.0,94.0,0.0,0.0,57.0
j9igdfzh,1996.0,Femme,Baseline,9,86,5.0,5.81,2.0,81.0,52.0,0.0,0.0,84.0
j9igdfzh,1996.0,Femme,Baseline,10,59,25.0,42.37,10.0,34.0,16.0,1.0,20.4,28.6
j9igdfzh,1996.0,Femme,Baseline,11,21,1.0,4.76,0.4,20.0,67.0,0.0,0.0,20.6
j9igdfzh,1996.0,Femme,Baseline,12,96,1.0,1.04,0.4,95.0,49.0,0.0,0.0,95.6
j9igdfzh,1996.0,Femme,Baseline,13,37,10.0,27.03,4.0,27.0,78.0,0.0,0.0,33.0
j9igdfzh,1996.0,Femme,Baseline,14,34,20.0,58.82,8.0,14.0,40.0,0.0,0.0,26.0
j9igdfzh,1996.0,Femme,Baseline,15,73,45.0,61.64,18.0,28.0,34.0,0.0,0.0,55.0
anvz0quq,1996.0,Femme,Baseline,1,75,65.0,86.67,26.0,10.0,70.0,0.0,0.0,49.0
anvz0quq,1996.0,Femme,Baseline,2,60,20.0,33.33,8.0,40.0,58.0,0.0,0.0,52.0
anvz0quq,1996.0,Femme,Baseline,3,92,92.0,100.0,36.8,0.0,88.0,0.0,0.0,55.2
anvz0quq,1996.0,Femme,Baseline,4,62,55.0,88.71,22.0,7.0,34.0,0.0,0.0,40.0
anvz0quq,1996.0,Femme,Baseline,5,47,25.0,53.19,10.0,22.0,35.0,0.0,0.0,37.0
anvz0quq,1996.0,Femme,Baseline,6,95,57.0,60.0,22.8,38.0,42.0,0.0,0.0,72.2
anvz0quq,1996.0,Femme,Baseline,7,26,26.0,100.0,10.4,0.0,21.0,0.0,0.0,15.6
anvz0quq,1996.0,Femme,Baseline,8,60,40.0,66.67,16.0,20.0,32.0,0.0,0.0,44.0
anvz0quq,1996.0,Femme,Baseline,9,78,25.0,32.05,10.0,53.0,71.0,0.0,0.0,68.0
anvz0quq,1996.0,Femme,Baseline,10,54,32.0,59.26,12.8,22.0,28.0,0.0,0.0,41.2
anvz0quq,1996.0,Femme,Baseline,11,61,42.0,68.85,16.8,19.0,52.0,0.0,0.0,44.2
anvz0quq,1996.0,Femme,Baseline,12,55,55.0,100.0,22.0,0.0,71.0,0.0,0.0,33.0
anvz0quq,1996.0,Femme,Baseline,13,42,17.0,40.48,6.8,25.0,58.0,0.0,0.0,35.2
anvz0quq,1996.0,Femme,Baseline,14,28,20.0,71.43,8.0,8.0,10.0,1.0,4.8,15.2
anvz0quq,1996.0,Femme,Baseline,15,96,30.0,31.25,12.0,66.0,69.0,0.0,0.0,84.0
jwgaa6u6,1995.0,Femme,Baseline,1,41,40.0,97.56,16.0,1.0,1.0,1.0,0.6,24.4
jwgaa6u6,1995.0,Femme,Baseline,2,79,70.0,88.61,28.0,9.0,56.0,0.0,0.0,51.0
jwgaa6u6,1995.0,Femme,Baseline,3,24,20.0,83.33,8.0,4.0,58.0,0.0,0.0,16.0
jwgaa6u6,1995.0,Femme,Baseline,4,34,34.0,100.0,13.6,0.0,20.0,1.0,0.0,20.4
jwgaa6u6,1995.0,Femme,Baseline,5,77,50.0,64.94,20.0,27.0,9.0,1.0,16.2,40.8
jwgaa6u6,1995.0,Femme,Baseline,6,56,50.0,89.29,20.0,6.0,70.0,0.0,0.0,36.0
jwgaa6u6,1995.0,Femme,Baseline,7,55,54.0,98.18,21.6,1.0,83.0,0.0,0.0,33.4
jwgaa6u6,1995.0,Femme,Baseline,8,23,23.0,100.0,9.2,0.0,42.0,0.0,0.0,13.8
jwgaa6u6,1995.0,Femme,Baseline,9,23,1.0,4.35,0.4,22.0,42.0,0.0,0.0,22.6
jwgaa6u6,1995.0,Femme,Baseline,10,94,90.0,95.74,36.0,4.0,59.0,0.0,0.0,58.0
jwgaa6u6,1995.0,Femme,Baseline,11,80,1.0,1.25,0.4,79.0,8.0,1.0,47.4,32.2
jwgaa6u6,1995.0,Femme,Baseline,12,82,78.0,95.12,31.2,4.0,94.0,0.0,0.0,50.8
jwgaa6u6,1995.0,Femme,Baseline,13,96,92.0,95.83,36.8,4.0,86.0,0.0,0.0,59.2
jwgaa6u6,1995.0,Femme,Baseline,14,59,1.0,1.69,0.4,58.0,87.0,0.0,0.0,58.6
jwgaa6u6,1995.0,Femme,Baseline,15,21,1.0,4.76,0.4,20.0,14.0,1.0,12.0,8.6
2vb6bm8a,1997.0,Homme,Baseline,1,69,45.0,65.22,18.0,24.0,15.0,1.0,14.4,36.6
2vb6bm8a,1997.0,Homme,Baseline,2,25,5.0,20.0,2.0,20.0,22.0,0.0,0.0,23.0
2vb6bm8a,1997.0,Homme,Baseline,3,66,66.0,100.0,26.4,0.0,39.0,0.0,0.0,39.6
2vb6bm8a,1997.0,Homme,Baseline,4,96,60.0,62.5,24.0,36.0,71.0,0.0,0.0,72.0
2vb6bm8a,1997.0,Homme,Baseline,5,91,91.0,100.0,36.4,0.0,76.0,0.0,0.0,54.6
2vb6bm8a,1997.0,Homme,Baseline,6,35,27.0,77.14,10.8,8.0,93.0,0.0,0.0,24.2
2vb6bm8a,1997.0,Homme,Baseline,7,29,2.0,6.9,0.8,27.0,23.0,0.0,0.0,28.2
2vb6bm8a,1997.0,Homme,Baseline,8,27,19.0,70.37,7.6,8.0,56.0,0.0,0.0,19.4
2vb6bm8a,1997.0,Homme,Baseline,9,64,10.0,15.62,4.0,54.0,48.0,0.0,0.0,60.0
2vb6bm8a,1997.0,Homme,Baseline,10,47,29.0,61.7,11.6,18.0,91.0,0.0,0.0,35.4
2vb6bm8a,1997.0,Homme,Baseline,11,57,8.0,14.04,3.2,49.0,41.0,0.0,0.0,53.8
2vb6bm8a,1997.0,Homme,Baseline,12,89,2.0,2.25,0.8,87.0,83.0,0.0,0.0,88.2
2vb6bm8a,1997.0,Homme,Baseline,13,52,37.0,71.15,14.8,15.0,97.0,0.0,0.0,37.2
2vb6bm8a,1997.0,Homme,Baseline,14,35,30.0,85.71,12.0,5.0,32.0,0.0,0.0,23.0
2vb6bm8a,1997.0,Homme,Baseline,15,84,2.0,2.38,0.8,82.0,99.0,0.0,0.0,83.2
vvx4n9tb,1995.0,Femme,Baseline,1,31,10.0,32.26,4.0,21.0,68.0,0.0,0.0,27.0
vvx4n9tb,1995.0,Femme,Baseline,2,86,5.0,5.81,2.0,81.0,62.0,0.0,0.0,84.0
vvx4n9tb,1995.0,Femme,Baseline,3,79,2.0,2.53,0.8,77.0,37.0,0.0,0.0,78.2
vvx4n9tb,1995.0,Femme,Baseline,4,28,25.0,89.29,10.0,3.0,3.0,1.0,1.8,16.2
vvx4n9tb,1995.0,Femme,Baseline,5,34,0.0,0.0,0.0,34.0,60.0,0.0,0.0,34.0
vvx4n9tb,1995.0,Femme,Baseline,6,38,30.0,78.95,12.0,8.0,27.0,0.0,0.0,26.0
vvx4n9tb,1995.0,Femme,Baseline,7,88,0.0,0.0,0.0,88.0,86.0,0.0,0.0,88.0
vvx4n9tb,1995.0,Femme,Baseline,8,20,20.0,100.0,8.0,0.0,83.0,0.0,0.0,12.0
vvx4n9tb,1995.0,Femme,Baseline,9,44,5.0,11.36,2.0,39.0,89.0,0.0,0.0,42.0
vvx4n9tb,1995.0,Femme,Baseline,10,44,44.0,100.0,17.6,0.0,96.0,0.0,0.0,26.4
vvx4n9tb,1995.0,Femme,Baseline,11,56,5.0,8.93,2.0,51.0,18.0,1.0,30.6,23.4
vvx4n9tb,1995.0,Femme,Baseline,12,22,0.0,0.0,0.0,22.0,5.0,1.0,13.2,8.8
vvx4n9tb,1995.0,Femme,Baseline,13,34,0.0,0.0,0.0,34.0,74.0,0.0,0.0,34.0
vvx4n9tb,1995.0,Femme,Baseline,14,85,0.0,0.0,0.0,85.0,8.0,1.0,51.0,34.0
vvx4n9tb,1995.0,Femme,Baseline,15,39,0.0,0.0,0.0,39.0,69.0,0.0,0.0,39.0
djf4jcra,1997.0,Femme,Baseline,1,79,30.0,37.97,12.0,49.0,41.0,0.0,0.0,67.0
djf4jcra,1997.0,Femme,Baseline,2,35,35.0,100.0,14.0,0.0,99.0,0.0,0.0,21.0
djf4jcra,1997.0,Femme,Baseline,3,41,20.0,48.78,8.0,21.0,80.0,0.0,0.0,33.0
djf4jcra,1997.0,Femme,Baseline,4,30,30.0,100.0,12.0,0.0,37.0,0.0,0.0,18.0
djf4jcra,1997.0,Femme,Baseline,5,33,10.0,30.3,4.0,23.0,95.0,0.0,0.0,29.0
djf4jcra,1997.0,Femme,Baseline,6,68,40.0,58.82,16.0,28.0,4.0,1.0,16.8,35.2
djf4jcra,1997.0,Femme,Baseline,7,21,5.0,23.81,2.0,16.0,23.0,0.0,0.0,19.0
djf4jcra,1997.0,Femme,Baseline,8,49,0.0,0.0,0.0,49.0,3.0,1.0,29.4,19.6
djf4jcra,1997.0,Femme,Baseline,9,80,25.0,31.25,10.0,55.0,57.0,0.0,0.0,70.0
djf4jcra,1997.0,Femme,Baseline,10,34,10.0,29.41,4.0,24.0,14.0,1.0,14.4,15.6
djf4jcra,1997.0,Femme,Baseline,11,48,20.0,41.67,8.0,28.0,91.0,0.0,0.0,40.0
djf4jcra,1997.0,Femme,Baseline,12,27,27.0,100.0,10.8,0.0,71.0,0.0,0.0,16.2
djf4jcra,1997.0,Femme,Baseline,13,23,5.0,21.74,2.0,18.0,15.0,1.0,10.8,10.2
djf4jcra,1997.0,Femme,Baseline,14,97,40.0,41.24,16.0,57.0,3.0,1.0,34.2,46.8
